index_source,id_source,title_source,authors_source,authors_pub,title_pub,titleMatch,url_source,cited_by_source,id_target,title,authors,totalCitations,url,authoerOverlaps,selfcitations
477,8228082909658642814,"Intramolecular interaction in LGN, an adaptor protein that regulates mitotic spindle orientation","H Takayanagi, J Hayase, S Kamakura, K Miyano…","H TAKAYANAGI,J HAYASE,S KAMAKURA,K MIYANO,K CHISHIKI,S YUZAWA,H SUMIMOTO","Intramolecular interaction in LGN, an adaptor protein that regulates mitotic spindle orientation.",High,https://www.jbc.org/article/S0021-9258(20)30279-9/abstract,4.0,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,0
879,4633203783435729562,AGS3 and Gαi3 Are Concomitantly Upregulated as Part of the Spindle Orientation Complex during Differentiation of Human Neural Progenitor Cells,"JLK Yip, MMK Lee, CCY Leung, MK Tse, AST Cheung…","JLK YIP,MMK LEE,CCY LEUNG,MK TSE,AST CHEUNG,YH WONG",AGS3 and Gα,High,https://www.mdpi.com/881840,,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,0
487,12322498728324740776,Molecular contribution of the Aurora-A kinase and the junctional protein Afadin to oriented cell divisions,S Gallini,,,None,https://air.unimi.it/handle/2434/354581,,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,-1
881,wIqGbJOFIC4J,Activator of G protein signaling 3 forms a complex with resistance to inhibitors of cholinesterase-8A without promoting nucleotide exchange on Gα.,"M Zhang, Y Wong, M Tse…","MK TSE,CJ MORRIS,M ZHANG,YH WONG",Activator of G protein signaling 3 forms a complex with resistance to inhibitors of cholinesterase-8A without promoting nucleotide exchange on Gα(i3).,High,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=03008177&AN=100766795&h=04HVSlz%2BwvZlXPm%2FdFisi%2BFZ30LE%2BEJXb3V4ZGI%2Bp1iPKLBkS69Hs266fNdPceQ2jiAufzIAHdfCD%2F66kBBhcw%3D%3D&crl=c,,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,1,1
882,628101414000840458,Polarity Control of Spindle Positioning in the C. elegans Embryo,"LE Fielmich, S van den Heuvel",,,None,https://link.springer.com/chapter/10.1007/978-3-319-14466-5_5,,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,-1
499,vfejx3MHK3IJ,Micromere formation and its evolutionary implications in the sea urchin,"N Emura, M Yajima",,,None,,,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,-1
500,15230227246431522546,Spindle positioning and its impact on vertebrate tissue architecture and cell fate,"T Lechler, M Mapelli","T LECHLER,M MAPELLI",Spindle positioning and its impact on vertebrate tissue architecture and cell fate.,High,https://www.nature.com/articles/s41580-021-00384-4,2.0,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,-1
885,6364650964909245135,Functional Analysis of Wild-Type LGN and T450 Mutants,R Elnicki,,,None,,,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,-1
502,6498929501218490803,Diversity of activator of G-Protein signaling (AGS)-family proteins and their impact on asymmetric cell division across taxa,"FDM Wavreil, M Yajima","FDM WAVREIL,M YAJIMA",Diversity of activator of G-protein signaling (AGS)-family proteins and their impact on asymmetric cell division across taxa.,High,https://www.sciencedirect.com/science/article/pii/S0012160620301986,3.0,15768786060732490401,An autoinhibited conformation of LGN reveals a distinct interaction mode between GoLoco motifs and TPR motifs,"Z Pan, J Zhu, Y Shang, Z Wei, M Jia, C Xia, W Wen, W Wang, M Zhang",21,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15768786060732490401,0,-1
511,8335243719973926517,Structures and target recognition modes of PDZ domains: recurring themes and emerging pictures,"F Ye, M Zhang","F YE,M ZHANG",Structures and target recognition modes of PDZ domains: recurring themes and emerging pictures.,High,https://portlandpress.com/biochemj/article/455/1/1/46240,179.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,1,1
514,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang","J ZHU,Y SHANG,M ZHANG",Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling.,High,https://www.nature.com/articles/nrn.2016.18,137.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,3,1
523,7497317851290524517,Phosphorylation-dependent interaction between tumor suppressors Dlg and Lgl,"J Zhu, Y Shang, Q Wan, Y Xia, J Chen, Q Du, M Zhang","J ZHU,Y SHANG,Q WAN,Y XIA,J CHEN,Q DU,M ZHANG",Phosphorylation-dependent interaction between tumor suppressors Dlg and Lgl.,High,https://www.nature.com/articles/cr201416,57.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,4,1
890,18371343158076146558,"Structure, function, and regulation of the blood-brain barrier tight junction in central nervous system disorders","JJ Lochhead, J Yang, PT Ronaldson…","JJ LOCHHEAD,J YANG,PT RONALDSON,TP DAVIS","Structure, Function, and Regulation of the Blood-Brain Barrier Tight Junction in Central Nervous System Disorders.",High,https://www.frontiersin.org/articles/10.3389/fphys.2020.00914/full?report=reader,52.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,0
76,12673926644614812872,Neuronal synapses: microscale signal processing machineries formed by phase separation?,"Z Feng, M Zeng, X Chen, M Zhang","Z FENG,M ZENG,X CHEN,M ZHANG",Neuronal Synapses: Microscale Signal Processing Machineries Formed by Phase Separation?,High,https://pubs.acs.org/doi/abs/10.1021/acs.biochem.8b00313,14.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,1,1
303,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang","J ZHU,Y SHANG,Y XIA,R ZHANG,M ZHANG",An Atypical MAGUK GK Target Recognition Mode Revealed by the Interaction between DLG and KIF13B.,High,https://www.sciencedirect.com/science/article/pii/S0969212616302416,17.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,3,1
893,17783846941944914803,Co-expression of synaptic genes in the sponge Amphimedon queenslandica uncovers ancient neural submodules,"E Wong, J Mölter, V Anggono, SM Degnan…","E WONG,J MÖLTER,V ANGGONO,SM DEGNAN,BM DEGNAN",Co-expression of synaptic genes in the sponge Amphimedon queenslandica uncovers ancient neural submodules.,High,https://www.nature.com/articles/s41598-019-51282-x,7.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,0
323,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,"Y Xia, Y Shang, R Zhang, J Zhu","Y XIA,Y SHANG,R ZHANG,J ZHU",Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain.,High,https://portlandpress.com/biochemj/article/474/16/2817/49666,7.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,2,1
895,10945664354930421234,LDL receptor related protein 1 requires the I3 domain of discs-large homolog 1/DLG1 for interaction with the kinesin motor protein KIF13B,"J Mills, T Hanada, Y Hase, L Liscum…","J MILLS,T HANADA,Y HASE,L LISCUM,AH CHISHTI",LDL receptor related protein 1 requires the I,High,https://www.sciencedirect.com/science/article/pii/S0167488919301636,2.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,0
896,15798758351789772916,Plasma membrane-associated superstructure: Have we overlooked a new type of organelle in eukaryotic cells?,"JL Rodríguez-Fernández, MG de Lacoba","JL RODRÍGUEZ-FERNÁNDEZ,MG DE LACOBA",Plasma membrane-associated superstructure: Have we overlooked a new type of organelle in eukaryotic cells?,High,https://www.sciencedirect.com/science/article/pii/S0022519315002647,1.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
351,3755109169936664632,"Biochemical, Structural and Functional Characterization of Two Postsynaptic Density Proteins: Shank3 and SynGAP",M Zeng,,,None,https://search.proquest.com/openview/b6268a10a611dc20cdb83fb00010450d/1?pq-origsite=gscholar&cbl=44156,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
355,4023046620459650626,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H Li, Q Chen, C Shan, C Guo, X Yang…","H LI,Q CHEN,C SHAN,C GUO,X YANG,Y CHEN,J ZHU,Q OUYANG",Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation.,High,https://www.frontiersin.org/articles/10.3389/fmolb.2020.00001/full,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,1,1
484,3662361834359199766,Interaction between Discs large and GPSM2: A Comparison Across Species,"E Schiller, DT Bergstralh","EA SCHILLER,DT BERGSTRALH",Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species.,High,https://www.biorxiv.org/content/10.1101/2021.07.31.454595.abstract,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
485,11068314736467622078,Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species,"EA Schiller, DT Bergstralh","EA SCHILLER,DT BERGSTRALH",Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species.,High,https://journals.biologists.com/bio/article-abstract/10/11/bio058982/272664,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
901,14851675733189492417,"MAGI1, a Scaffold Protein with Tumor Suppressive and Vascular Functions","J Wörthmüller, C Rüegg","J WÖRTHMÜLLER,C RÜEGG","MAGI1, a Scaffold Protein with Tumor Suppressive and Vascular Functions.",High,https://www.mdpi.com/2073-4409/10/6/1494,3.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
902,2Ubodqt00Y4J,"MAGI1, a Scaffold Protein with Tumor Suppressive and Vascular Functions. Cells 2021, 10, 1494","J Wörthmüller, C Rüegg","J WÖRTHMÜLLER,C RÜEGG","MAGI1, a Scaffold Protein with Tumor Suppressive and Vascular Functions.",High,https://search.proquest.com/openview/dc4d1f863c2b6812cf7cec9ced1fe628/1?pq-origsite=gscholar&cbl=2032536,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
383,4731952995317480328,Not Just Another Scaffolding Protein Family: The Multifaceted MPPs,"A Chytła, W Gajdzik-Nowak, P Olszewska…","A CHYTŁA,W GAJDZIK-NOWAK,P OLSZEWSKA,A BIERNATOWSKA,AF SIKORSKI,A CZOGALLA",Not Just Another Scaffolding Protein Family: The Multifaceted MPPs.,High,https://www.mdpi.com/869898,2.0,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,0
384,15149279808295658396,Studying human neuropsychiatric disease in DLG2 deficient neurons,B Sanders,,,None,http://orca.cf.ac.uk/id/eprint/137758,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
386,10234859283510675042,Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode,"Y Zhang, Z Zhong, J Ye, C Wang","Y ZHANG,Z ZHONG,J YE,C WANG",Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode.,High,https://www.sciencedirect.com/science/article/pii/S0197018621001984,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
906,7130801687697885762,Buku: Strategi Meningkatkan Penghantaran Obat Di Dalam Tubuh,E Sinaga,,,None,http://repository.unas.ac.id/1325/1/B1-Strategi%20Meningkatkan%20Penghantaran%20Obat%20di%20Dalam%20Tubuh.pdf,,5976675877826119998,Structure and function of the guanylate kinase-like domain of the MAGUK family scaffold proteins,"J Zhu, Y Shang, J Chen, M Zhang",20,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5976675877826119998,0,-1
526,5848061453100497667,Spindle orientation: a question of complex positioning,"DT Bergstralh, NS Dawney, D St Johnston","DT BERGSTRALH,NS DAWNEY,D ST JOHNSTON",Spindle orientation: a question of complex positioning.,High,https://journals.biologists.com/dev/article-abstract/144/7/1137/48341,55.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
281,6826944998539703978,Protein complex assemblies in epithelial cell polarity and asymmetric cell division,"W Wen, M Zhang","W WEN,M ZHANG",Protein Complex Assemblies in Epithelial Cell Polarity and Asymmetric Cell Division.,High,https://www.sciencedirect.com/science/article/pii/S0022283617304503,40.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,1,1
909,163587513479408219,Regulation of KIF1A-driven dense core vesicle transport: Ca2+/CaM controls DCV binding and liprin-α/TANC2 recruits DCVs to postsynaptic sites,"R Stucchi, G Plucińska, JJA Hummel, EE Zahavi…","R STUCCHI,G PLUCIŃSKA,JJA HUMMEL,EE ZAHAVI,I GUERRA SAN JUAN,O KLYKOV,RA SCHELTEMA,AFM ALTELAAR,CC HOOGENRAAD",Regulation of KIF1A-Driven Dense Core Vesicle Transport: Ca,High,https://www.sciencedirect.com/science/article/pii/S2211124718309987,32.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,0
288,15699679757863684213,Synaptic targeting and function of SAPAPs mediated by phosphorylation-dependent binding to PSD-95 MAGUKs,"J Zhu, Q Zhou, Y Shang, H Li, M Peng, X Ke, Z Weng…","J ZHU,Q ZHOU,Y SHANG,H LI,M PENG,X KE,Z WENG,R ZHANG,X HUANG,SSC LI,G FENG,Y LU,M ZHANG",Synaptic Targeting and Function of SAPAPs Mediated by Phosphorylation-Dependent Binding to PSD-95 MAGUKs.,High,https://www.sciencedirect.com/science/article/pii/S2211124717317916,30.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,4,1
63,6544785304134805515,Mechanisms of MAGUK-mediated cellular junctional complex organization,"F Ye, M Zeng, M Zhang","F YE,M ZENG,M ZHANG",Mechanisms of MAGUK-mediated cellular junctional complex organization.,High,https://www.sciencedirect.com/science/article/pii/S0959440X17301070,23.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,1,1
912,7532865130908744939,MicroRNA-23a depletion promotes apoptosis of ovarian cancer stem cell and inhibits cell migration by targeting DLG2,"RJ Zhuang, XX Bai, W Liu","RJ ZHUANG,XX BAI,W LIU",MicroRNA-23a depletion promotes apoptosis of ovarian cancer stem cell and inhibits cell migration by targeting DLG2.,High,https://www.tandfonline.com/doi/abs/10.1080/15384047.2019.1579960,22.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
913,5102695796190614246,Regulation of ciliary membrane protein trafficking and signalling by kinesin motor proteins,"SK Morthorst, ST Christensen…","SK MORTHORST,ST CHRISTENSEN,LB PEDERSEN",Regulation of ciliary membrane protein trafficking and signalling by kinesin motor proteins.,High,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/febs.14583@10.1002/(ISSN)1742-4658(CAT)StateoftheArtReviews(VI)SoAReviews,21.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,0
72,18301229879737020518,Intramolecular domain dynamics regulate synaptic MAGUK protein interactions,"N Rademacher, B Kuropka, SA Kunde, MC Wahl…","N RADEMACHER,B KUROPKA,SA KUNDE,MC WAHL,C FREUND,SA SHOICHET",Intramolecular domain dynamics regulate synaptic MAGUK protein interactions.,High,https://elifesciences.org/articles/41299,20.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,0
323,7987506880445441036,Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain,"Y Xia, Y Shang, R Zhang, J Zhu","Y XIA,Y SHANG,R ZHANG,J ZHU",Structure of the PSD-95/MAP1A complex reveals a unique target recognition mode of the MAGUK GK domain.,High,https://portlandpress.com/biochemj/article/474/16/2817/49666,7.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,4,1
126,6202012085279254546,Phase separation in asymmetric cell division,W Wen,W WEN,Phase Separation in Asymmetric Cell Division.,High,https://pubs.acs.org/doi/abs/10.1021/acs.biochem.9b00813,8.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
895,10945664354930421234,LDL receptor related protein 1 requires the I3 domain of discs-large homolog 1/DLG1 for interaction with the kinesin motor protein KIF13B,"J Mills, T Hanada, Y Hase, L Liscum…","J MILLS,T HANADA,Y HASE,L LISCUM,AH CHISHTI",LDL receptor related protein 1 requires the I,High,https://www.sciencedirect.com/science/article/pii/S0167488919301636,2.0,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,0
355,4023046620459650626,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H Li, Q Chen, C Shan, C Guo, X Yang…","H LI,Q CHEN,C SHAN,C GUO,X YANG,Y CHEN,J ZHU,Q OUYANG",Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation.,High,https://www.frontiersin.org/articles/10.3389/fmolb.2020.00001/full,,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,1,1
484,3662361834359199766,Interaction between Discs large and GPSM2: A Comparison Across Species,"E Schiller, DT Bergstralh","EA SCHILLER,DT BERGSTRALH",Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species.,High,https://www.biorxiv.org/content/10.1101/2021.07.31.454595.abstract,,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
485,11068314736467622078,Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species,"EA Schiller, DT Bergstralh","EA SCHILLER,DT BERGSTRALH",Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species.,High,https://journals.biologists.com/bio/article-abstract/10/11/bio058982/272664,,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
921,6804772935320858495,"MicroRNAs as Biomarkers for Early Diagnosis, Prognosis, and Therapeutic Targeting of Ovarian Cancer","Y Mirahmadi, R Nabavi, F Taheri, MM Samadian…","Y MIRAHMADI,R NABAVI,F TAHERI,MM SAMADIAN,ZN GHALE-NOIE,M FARJAMI,A SAMADI-KHOUZANI,M YOUSEFI,S AZHDARI,A SALMANINEJAD,A SAHEBKAR","MicroRNAs as Biomarkers for Early Diagnosis, Prognosis, and Therapeutic Targeting of Ovarian Cancer.",High,https://www.hindawi.com/journals/jo/2021/3408937/,,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,0
922,11244593747392540725,Image recognition method for fault service action of tennis based on feature matching,S Jin,,,None,https://www.inderscienceonline.com/doi/abs/10.1504/IJBM.2021.114641,,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
923,FAsx7nRlLi4J,Human Motion Target Recognition Using Convolutional Neural Network and Global Constraint Block Matching,"W Liu, S Li",,,None,https://ieeexplore.ieee.org/abstract/document/9058693/,,17185896443609533808,An atypical MAGUK GK target recognition mode revealed by the interaction between DLG and KIF13B,"J Zhu, Y Shang, Y Xia, R Zhang, M Zhang",17,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17185896443609533808,0,-1
413,14055277995097940843,Concomitant binding of Afadin to LGN and F-actin directs planar spindle orientation,"M Carminati, S Gallini, L Pirovano, A Alfieri…","M CARMINATI,S GALLINI,L PIROVANO,A ALFIERI,S BISI,M MAPELLI",Concomitant binding of Afadin to LGN and F-actin directs planar spindle orientation.,High,https://www.nature.com/articles/nsmb.3152,65.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,0
925,10392012204739311365,Molecular mechanism for the regulation of yeast separase by securin,"S Luo, L Tong","S LUO,L TONG",Corrigendum: Molecular mechanism for the regulation of yeast separase by securin.,High,https://www.nature.com/articles/nature21061,33.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,0,-1
