id_source,title_source_x,authors_source,url_source,cited_by_source,id_target,title,totalCitations,url,clusterid,authors,index_source,pubmed_id,title_pub,title_source_y,authors_pub,clusterid_google,titleMatch,authoerOverlaps,selfcitations
5790439986703447607,The GPSM2/LGN GoLoco motifs are essential for hearing,"Y Bhonker, A Abu-Rayyan, K Ushakov…",https://link.springer.com/content/pdf/10.1007/s00335-015-9614-7.pdf,25.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",927,26662512.0,The GPSM2/LGN GoLoco motifs are essential for hearing.,The GPSM2/LGN GoLoco motifs are essential for hearing,"Y BHONKER,A ABU-RAYYAN,K USHAKOV,L AMIR-ZILBERSTEIN,S SHIVATZKI,O YIZHAR-BARNEA,T ELKAN-MILLER,E TAYEB-FLIGELMAN,SM KIM,M LANDAU,M KANAAN,P CHEN,F MATSUZAKI,D SPRINZAK,KB AVRAHAM",5790439986703447607,High,0,0
8750993036277774656,Loss of the canonical spindle orientation function in the Pins/LGN homolog AGS 3,"M Saadaoui, D Konno, K Loulier, R Goiame…",https://www.embopress.org/doi/abs/10.15252/embr.201643048,14.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",456,,,Loss of the canonical spindle orientation function in the Pins/LGN homolog AGS 3,,8750993036277774656,None,0,0
7993336618937439885,Unreported intrinsic disorder in proteins: Building connections to the literature on IDPs,VN Uversky,https://www.tandfonline.com/doi/abs/10.4161/21690693.2014.970499,11.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",461,,,Unreported intrinsic disorder in proteins: Building connections to the literature on IDPs,,7993336618937439885,None,0,-1
13967671550504127689,Structural basis for the recognition of the scaffold protein Frmpd4/Preso1 by the TPR domain of the adaptor protein LGN,"H Takayanagi, S Yuzawa, H Sumimoto",https://scripts.iucr.org/cgi-bin/paper?tb5073,9.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",463,25664792.0,Structural basis for the recognition of the scaffold protein Frmpd4/Preso1 by the TPR domain of the adaptor protein LGN.,Structural basis for the recognition of the scaffold protein Frmpd4/Preso1 by the TPR domain of the adaptor protein LGN,"H TAKAYANAGI,S YUZAWA,H SUMIMOTO",13967671550504127689,High,0,-1
805752807406250569,Targeted deletion of an NRL- and CRX-regulated alternative promoter specifically silences FERM and PDZ domain containing 1 (Frmpd1) in rod photoreceptors,"CK Campla, H Mast, L Dong, J Lei…",https://academic.oup.com/hmg/article-abstract/28/5/804/5184335,6.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",931,30445545.0,Targeted deletion of an NRL- and CRX-regulated alternative promoter specifically silences FERM and PDZ domain containing 1 (Frmpd1) in rod photoreceptors.,Targeted deletion of an NRL- and CRX-regulated alternative promoter specifically silences FERM and PDZ domain containing 1 (Frmpd1) in rod photoreceptors,"CK CAMPLA,H MAST,L DONG,J LEI,S HALFORD,S SEKARAN,A SWAROOP",805752807406250569,High,0,0
12630073034509291441,FRMPD1 activates the Hippo pathway via interaction with WWC3 to suppress the proliferation and invasiveness of lung cancer cells,"X Rong, Q Han, X Lin, J Kremerskothen…",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6497479/,5.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",932,31114375.0,FRMPD1 activates the Hippo pathway via interaction with WWC3 to suppress the proliferation and invasiveness of lung cancer cells.,FRMPD1 activates the Hippo pathway via interaction with WWC3 to suppress the proliferation and invasiveness of lung cancer cells,"X RONG,Q HAN,X LIN,J KREMERSKOTHEN,E WANG",12630073034509291441,High,0,0
8124179305239420895,Elucidating the protein substrate recognition of O-GlcNAc transferase (OGT) toward O-GlcNAcase (OGA) using a GlcNAc electrophilic probe,"A Kositzke, D Fan, A Wang, H Li, M Worth…",https://www.sciencedirect.com/science/article/pii/S0141813020352430,4.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",476,33333092.0,Elucidating the protein substrate recognition of O-GlcNAc transferase (OGT) toward O-GlcNAcase (OGA) using a GlcNAc electrophilic probe.,Elucidating the protein substrate recognition of O-GlcNAc transferase (OGT) toward O-GlcNAcase (OGA) using a GlcNAc electrophilic probe,"A KOSITZKE,D FAN,A WANG,H LI,M WORTH,J JIANG",8124179305239420895,High,0,0
10420991566247328152,Polarized and stage-dependent distribution of immunoreactivity for novel PDZ-binding protein Preso1 in adult neurogenic regions,"ES Lee, WR Kim, Y Kim, HW Lee…",https://synapse.koreamed.org/articles/1086100,1.0,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",934,25309794.0,Polarized and Stage-Dependent Distribution of Immunoreactivity for Novel PDZ-Binding Protein Preso1 in Adult Neurogenic Regions.,Polarized and stage-dependent distribution of immunoreactivity for novel PDZ-binding protein Preso1 in adult neurogenic regions,"ES LEE,WR KIM,Y KIM,HW LEE,H KIM,W SUN",10420991566247328152,High,0,0
GE-Nr98_glwJ,Protein Source N-ter/Function,RF Bacillus,https://pdfs.semanticscholar.org/f0cf/594154fbaa9e779dc0f1ded34ef3933169b6.pdf,,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",498,,,Protein Source N-ter/Function,,GE-Nr98_glwJ,None,0,-1
6364650964909245135,[CITATION][C],R Elnicki,,,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",885,,,[CITATION][C],,6364650964909245135,None,0,-1
9062747401946435601,Novel genetic locus implicated for HIV-1 acquisition with putative regulatory links to HIV replication and infectivity: A genome-wide association study,"NL Saccone, JP Rice, LJ Bierut",http://digitalcommons.wustl.edu/cgi/viewcontent.cgi?article=4786&context=open_access_pubs,,5823750366366098033,Structural and biochemical characterization of the interaction between LGN and Frmpd1,14,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5823750366366098033,5823750366366098033,"Z Pan, Y Shang, M Jia, L Zhang, C Xia, M Zhang, W Wang, W Wen",937,26023777.0,Correction: Novel Genetic Locus Implicated for HIV-1 Acquisition with Putative Regulatory Links to HIV Replication and Infectivity: A Genome-Wide Association Study.,Novel genetic locus implicated for HIV-1 acquisition with putative regulatory links to HIV replication and infectivity: A genome-wide association study,"EO JOHNSON,DB HANCOCK,NC GADDIS,JL LEVY,G PAGE,SP NOVAK,C GLASHEEN,NL SACCONE,JP RICE,MP MOREAU,KF DOHENY,JM ROMM,AI BROOKS,AH KRAL",9062747401946435601,High,0,-1
2243660128242515037,PDZ domains as drug targets,"NR Christensen, J Čalyševa…",https://onlinelibrary.wiley.com/doi/abs/10.1002/adtp.201800143,36.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",760,32313833.0,PDZ Domains as Drug Targets.,PDZ domains as drug targets,"NR CHRISTENSEN,J ČALYŠEVA,EFA FERNANDES,S LÜCHOW,LS CLEMMENSEN,LM HAUGAARD-KEDSTRÖM,K STRØMGAARD",2243660128242515037,High,0,0
9694703631883147717,MDA-9/Syntenin (SDCBP): Novel gene and therapeutic target for cancer metastasis,"SK Das, S Maji, SL Wechman, P Bhoopathi…",https://www.sciencedirect.com/science/article/pii/S1043661820303625,10.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",939,32061839.0,MDA-9/Syntenin (SDCBP): Novel gene and therapeutic target for cancer metastasis.,MDA-9/Syntenin (SDCBP): Novel gene and therapeutic target for cancer metastasis,"SK DAS,S MAJI,SL WECHMAN,P BHOOPATHI,AK PRADHAN,S TALUKDAR,D SARKAR,J LANDRY,C GUO,XY WANG,WK CAVENEE,L EMDAD,PB FISHER",9694703631883147717,High,0,0
10108459805889082012,Probing protein allostery as a residue-specific concept via residue response maps,"HS Hayatshahi, E Ahuactzin, P Tao…",https://pubs.acs.org/doi/abs/10.1021/acs.jcim.9b00447,8.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",940,31589429.0,Probing Protein Allostery as a Residue-Specific Concept via Residue Response Maps.,Probing protein allostery as a residue-specific concept via residue response maps,"HS HAYATSHAHI,E AHUACTZIN,P TAO,S WANG,J LIU",10108459805889082012,High,0,0
17656956213456560667,Identification and characterization of a novel calmodulin binding site in Drosophila TRP C-terminus,"ZL Sun, YH Zheng, W Liu",https://www.sciencedirect.com/science/article/pii/S0006291X18310465,7.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",941,29730291.0,Identification and characterization of a novel calmodulin binding site in Drosophila TRP C-terminus.,Identification and characterization of a novel calmodulin binding site in Drosophila TRP C-terminus,"Z SUN,Y ZHENG,W LIU",17656956213456560667,High,1,1
5947894720460914602,An unexpected INAD PDZ tandem-mediated plcβ binding in Drosophila photo receptors,"F Ye, Y Huang, J Li, Y Ma, C Xie, Z Liu, X Deng, J Wan…",https://elifesciences.org/articles/41848,5.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",942,30526850.0,An unexpected INAD PDZ tandem-mediated plcβ binding in ,An unexpected INAD PDZ tandem-mediated plcβ binding in Drosophila photo receptors,"F YE,Y HUANG,J LI,Y MA,C XIE,Z LIU,X DENG,J WAN,T XUE,W LIU,M ZHANG",5947894720460914602,High,1,1
5343763835372582161,Calmodulin binds to Drosophila TRP with an unexpected mode,"W Chen, Z Shen, S Asteriti, Z Chen, F Ye, Z Sun, J Wan…",https://www.sciencedirect.com/science/article/pii/S0969212620304639,2.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",943,33326749.0,Calmodulin binds to Drosophila TRP with an unexpected mode.,Calmodulin binds to Drosophila TRP with an unexpected mode,"W CHEN,Z SHEN,S ASTERITI,Z CHEN,F YE,Z SUN,J WAN,C MONTELL,RC HARDIE,W LIU,M ZHANG",5343763835372582161,High,1,1
14001590311650681140,果蝇 TRP 离子通道 C 端一个新钙调蛋白结合位点的鉴定和分析,郑云华， 刘伟,http://www.cqvip.com/qk/92593x/201607/669477945.html,1.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",944,,,果蝇 TRP 离子通道 C 端一个新钙调蛋白结合位点的鉴定和分析,,14001590311650681140,None,0,-1
16313223180327537801,The biology of papillomavirus PDZ associations: what do they offer papillomaviruses?,"M Thomas, L Banks",https://www.sciencedirect.com/science/article/pii/S1879625721001152,,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",945,34655911.0,The biology of papillomavirus PDZ associations: what do they offer papillomaviruses?,The biology of papillomavirus PDZ associations: what do they offer papillomaviruses?,"M THOMAS,L BANKS",16313223180327537801,High,0,-1
10234859283510675042,Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode,"Y Zhang, Z Zhong, J Ye, C Wang",https://www.sciencedirect.com/science/article/pii/S0197018621001984,,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",386,34371146.0,Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode.,Crystal structure of the PDZ4 domain of MAGI2 in complex with PBM of ARMS reveals a canonical PDZ recognition mode,"Y ZHANG,Z ZHONG,J YE,C WANG",10234859283510675042,High,0,-1
4504638844926524772,Bipartite binding and partial inhibition links DEPTOR and mTOR in a mutually antagonistic embrace,"RL Williams, M Heimhalt, A Berndt, JL Wagstaff…",https://www.biorxiv.org/content/10.1101/2021.04.28.441853v1.abstract,2.0,11247803857352514721,An Exquisitely specific PDZ/target recognition revealed by the structure of INAD PDZ3 in complex with TRP channel tail,10,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11247803857352514721,11247803857352514721,"F Ye, W Liu, Y Shang, M Zhang",947,,,Bipartite binding and partial inhibition links DEPTOR and mTOR in a mutually antagonistic embrace,,4504638844926524772,None,0,0
837117271012718730,Quality of life after traumatic brain injury: a cross-sectional analysis uncovers age-and sex-related differences over the adult life span,"K Rauen, CB Späni, MC Tartaglia, MT Ferretti…",https://link.springer.com/article/10.1007/s11357-020-00273-2,4.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",948,33070278.0,Quality of life after traumatic brain injury: a cross-sectional analysis uncovers age- and sex-related differences over the adult life span.,Quality of life after traumatic brain injury: a cross-sectional analysis uncovers age-and sex-related differences over the adult life span,"K RAUEN,CB SPÄNI,MC TARTAGLIA,MT FERRETTI,L REICHELT,P PROBST,B SCHÄPERS,F MÜLLER,K JAHN,N PLESNILA",837117271012718730,High,0,0
5857655751942380104,Dynamic Neuroimmune Profile during Mid-life Aging in the Female Brain and Implications for Alzheimer Risk,"A Mishra, Y Shang, Y Wang, ER Bacon, F Yin…",https://www.sciencedirect.com/science/article/pii/S2589004220310269,2.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",949,33319170.0,Dynamic Neuroimmune Profile during Mid-life Aging in the Female Brain and Implications for Alzheimer Risk.,Dynamic Neuroimmune Profile during Mid-life Aging in the Female Brain and Implications for Alzheimer Risk,"A MISHRA,Y SHANG,Y WANG,ER BACON,F YIN,RD BRINTON",5857655751942380104,High,4,1
264089429970931533,Sex differences in Alzheimer's disease: metabolic reprogramming and therapeutic intervention,"LA Demetrius, A Eckert, A Grimm",https://www.sciencedirect.com/science/article/pii/S1043276021002198,1.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",950,34654630.0,Sex differences in Alzheimer's disease: metabolic reprogramming and therapeutic intervention.,Sex differences in Alzheimer's disease: metabolic reprogramming and therapeutic intervention,"LA DEMETRIUS,A ECKERT,A GRIMM",264089429970931533,High,0,-1
6730046646637034241,Impairments in Brain Bioenergetics in Aging and Tau Pathology: A Chicken and Egg Situation?,A Grimm,https://www.mdpi.com/2073-4409/10/10/2531,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",951,34685510.0,Impairments in Brain Bioenergetics in Aging and Tau Pathology: A Chicken and Egg Situation?,Impairments in Brain Bioenergetics in Aging and Tau Pathology: A Chicken and Egg Situation?,A GRIMM,6730046646637034241,High,0,-1
14143756173649334711,A Tale of Two Systems: Lessons Learned from Female Mid-Life Aging with Implications for Alzheimer's Prevention & Treatment,"A Mishra, Y Wang, F Yin, F Vitali, KE Rodgers…",https://www.sciencedirect.com/science/article/pii/S1568163721002890,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",952,34929348.0,A tale of two systems: Lessons learned from female mid-life aging with implications for Alzheimer's prevention & treatment.,A Tale of Two Systems: Lessons Learned from Female Mid-Life Aging with Implications for Alzheimer's Prevention & Treatment,"A MISHRA,Y WANG,F YIN,F VITALI,KE RODGERS,M SOTO,L MOSCONI,T WANG,RD BRINTON",14143756173649334711,High,3,1
6959310030688997180,The Paradox of Precision Medicine,"L Mosconi, C Lee, G Vradenburg…",https://agmr.hapres.com/UpLoad/PdfFile/AGMR_1316.pdf,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",953,,,The Paradox of Precision Medicine,,6959310030688997180,None,0,0
7226927570504587279,"Menopause impacts human brain structure, connectivity, energy metabolism, and amyloid-beta deposition","L Mosconi, V Berti, J Dyke, E Schelbaum, S Jett…",https://www.nature.com/articles/s41598-021-90084-y,5.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",954,34108509.0,"Menopause impacts human brain structure, connectivity, energy metabolism, and amyloid-beta deposition.","Menopause impacts human brain structure, connectivity, energy metabolism, and amyloid-beta deposition","L MOSCONI,V BERTI,J DYKE,E SCHELBAUM,S JETT,L LOUGHLIN,G JANG,A RAHMAN,H HRISTOV,S PAHLAJANI,R ANDREWS,D MATTHEWS,O ETINGIN,C GANZER,M DE LEON,R ISAACSON,RD BRINTON",7226927570504587279,High,0,0
15877483856795925316,Role of glial cells in the generation of sex differences in neurodegenerative diseases and brain aging,"JA Chowen, LM Garcia-Segura",https://www.sciencedirect.com/science/article/pii/S0047637421000452,6.0,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",955,33766745.0,Role of glial cells in the generation of sex differences in neurodegenerative diseases and brain aging.,Role of glial cells in the generation of sex differences in neurodegenerative diseases and brain aging,"JA CHOWEN,LM GARCIA-SEGURA",15877483856795925316,High,0,-1
htGT9jHh-pAJ,"Menopozun Beyindeki Etki Mekanizmaları (Bihter Gökçe Bozat, Firdevs Uluç, Şeyda Karabörk, Hümeyra Çelik","A Yeşil, A Ayaz, H Yiğit",https://www.researchgate.net/profile/Eren-Polat-2/publication/344906018_AKUPUNKTUR_VE_AKUPUNKTUR_TEKNIKLERI/links/6001f9af299bf140889b653d/AKUPUNKTUR-VE-AKUPUNKTUR-TEKNIKLERI.pdf#page=272,,3631838011706124608,Midlife chronological and endocrinological transitions in brain metabolism: system biology basis for increased Alzheimer’s risk in female brain,9,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3631838011706124608,3631838011706124608,"Y Wang, Y Shang, A Mishra, E Bacon, F Yin, R Brinton",956,,,"Menopozun Beyindeki Etki Mekanizmaları (Bihter Gökçe Bozat, Firdevs Uluç, Şeyda Karabörk, Hümeyra Çelik",,htGT9jHh-pAJ,None,0,-1
17567495504306701546,The Kank family proteins in adhesion dynamics,"NP Chen, Z Sun, R Fässler",https://www.sciencedirect.com/science/article/pii/S0955067418300450,20.0,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",957,29909279.0,The Kank family proteins in adhesion dynamics.,The Kank family proteins in adhesion dynamics,"NP CHEN,Z SUN,R FÄSSLER",17567495504306701546,High,0,-1
9884907610084454804,Prognostic significance of KN motif and ankyrin repeat domains 1 (KANK1) in invasive breast cancer,"YA Kariri, C Joseph, S Kurozumi, MS Toss…",https://link.springer.com/article/10.1007/s10549-019-05466-8,10.0,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",958,31679074.0,Prognostic significance of KN motif and ankyrin repeat domains 1 (KANK1) in invasive breast cancer.,Prognostic significance of KN motif and ankyrin repeat domains 1 (KANK1) in invasive breast cancer,"YA KARIRI,C JOSEPH,S KUROZUMI,MS TOSS,M ALSALEEM,S RAAFAT,NP MONGAN,MA ALESKANDARANY,AR GREEN,EA RAKHA",9884907610084454804,High,0,0
11228739172264586861,KANK2 links αVβ5 focal adhesions to microtubules and regulates sensitivity to microtubule poisons and cell migration,"M Paradžik, JD Humphries, N Stojanović…",https://www.frontiersin.org/articles/10.3389/fcell.2020.00125/full,12.0,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",959,32195252.0,KANK2 Links αVβ5 Focal Adhesions to Microtubules and Regulates Sensitivity to Microtubule Poisons and Cell Migration.,KANK2 links αVβ5 focal adhesions to microtubules and regulates sensitivity to microtubule poisons and cell migration,"M PARADŽIK,JD HUMPHRIES,N STOJANOVIĆ,D NESTIĆ,D MAJHEN,A DEKANIĆ,I SAMARŽIJA,D SEDDA,I WEBER,MJ HUMPHRIES,A AMBRIOVIĆ-RISTOV",11228739172264586861,High,0,0
1254695498314856837,Kinesin-4 KIF21B limits microtubule growth to allow rapid centrosome polarization in T cells,"PJ Hooikaas, HGJ Damstra, OJ Gros, WE van Riel…",https://elifesciences.org/articles/62876,9.0,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",960,,,Kinesin-4 KIF21B limits microtubule growth to allow rapid centrosome polarization in T cells,,1254695498314856837,None,0,0
2049894257651274150,Congenital fibrosis of the extraocular muscles: review of recent literature,"JM Price, RS Boparai…",https://journals.lww.com/co-ophthalmology/fulltext/2019/09000/congenital_fibrosis_of_the_extraocular_muscles_.5.aspx,2.0,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",961,31313749.0,Congenital fibrosis of the extraocular muscles: review of recent literature.,Congenital fibrosis of the extraocular muscles: review of recent literature,"JM PRICE,RS BOPARAI,BN WASSERMAN",2049894257651274150,High,0,0
11688831703882430065,KIF21A regulates breast cancer aggressiveness and is prognostic of patient survival and tumor recurrence,"AJ Lucanus, AA Thike, XF Tan, KW Lee, S Guo…",https://link.springer.com/article/10.1007/s10549-021-06426-x,,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",962,34698969.0,KIF21A regulates breast cancer aggressiveness and is prognostic of patient survival and tumor recurrence.,KIF21A regulates breast cancer aggressiveness and is prognostic of patient survival and tumor recurrence,"AJ LUCANUS,AA THIKE,XF TAN,KW LEE,S GUO,VPC KING,VB YAP,BH BAY,PH TAN,GW YIP",11688831703882430065,High,0,0
12974242011320760477,Nephrotic-syndrome-associated mutation of KANK2 induces pathologic binding competition with physiological interactor KIF21A,"Y Xu, C Guo, W Pan, C Zhao, Y Ding, X Xie…",https://www.jbc.org/article/S0021-9258(21)00758-4/abstract,,10447210572797346197,Structural analyses of key features in the KANK1· KIF21A complex yield mechanistic insights into the cross-talk between microtubules and the cell cortex,8,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10447210572797346197,10447210572797346197,"Z Weng, Y Shang, D Yao, J Zhu, R Zhang",963,34274317.0,Nephrotic-syndrome-associated mutation of KANK2 induces pathologic binding competition with physiological interactor KIF21A.,Nephrotic-syndrome-associated mutation of KANK2 induces pathologic binding competition with physiological interactor KIF21A,"Y XU,C GUO,W PAN,C ZHAO,Y DING,X XIE,Z WEI,Y SUN,C YU",12974242011320760477,High,0,0
